step,prey_population,predator_population,total_population,total_kills,total_births,avg_prey_energy,avg_predator_energy,avg_prey_fitness,avg_predator_fitness,max_prey_generation,max_predator_generation,food_available,is_day,weather,prey_growth_rate,predator_growth_rate,kills_per_step,births_per_step,prey_smooth,predator_smooth,prey_predator_ratio,ecosystem_health,prey_momentum,predator_momentum
1122,89,23,112,29,49,29.15,72.36,134.83,218.43,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1123,89,23,112,29,49,29.12,72.33,134.84,218.44,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1124,89,23,112,29,49,29.08,72.3,134.85,218.45,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1125,89,23,112,29,49,29.05,72.27,134.87,218.46,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1126,89,23,112,29,49,29.01,72.24,134.88,218.47,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1127,89,23,112,29,49,28.98,72.21,134.89,218.48,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1128,89,23,112,29,49,28.95,72.18,134.91,218.5,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1129,89,23,112,29,49,28.91,72.15,134.92,218.51,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1130,89,23,112,29,49,28.88,72.12,134.94,218.52,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1131,89,23,112,29,49,28.84,72.09,134.95,218.53,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1132,89,23,112,29,49,28.81,72.06,134.96,218.54,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1133,89,23,112,29,49,28.77,72.03,134.98,218.55,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1134,89,23,112,29,49,28.74,72.0,134.99,218.56,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1135,89,23,112,29,49,28.7,71.97,135.0,218.57,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1136,89,23,112,29,49,28.67,71.94,135.02,218.58,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1137,89,23,112,29,49,28.64,71.91,135.03,218.59,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1138,89,23,112,29,49,28.6,71.88,135.04,218.6,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1139,89,23,112,29,49,28.57,71.85,135.06,218.62,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1140,89,23,112,29,49,28.53,71.82,135.07,218.63,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1141,89,23,112,29,49,28.5,71.8,135.08,218.64,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1142,89,23,112,29,49,28.46,71.77,135.1,218.65,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1143,89,23,112,29,49,28.43,71.74,135.11,218.66,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1144,89,23,112,29,49,28.4,71.71,135.12,218.67,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1145,89,23,112,29,49,28.36,71.68,135.14,218.68,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1146,89,23,112,29,49,28.33,71.65,135.15,218.69,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1147,89,23,112,29,49,28.29,71.62,135.16,218.7,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1148,89,23,112,29,49,28.26,71.59,135.18,218.71,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1149,89,23,112,29,49,28.22,71.56,135.19,218.72,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1150,89,23,112,29,49,28.19,71.53,135.2,218.74,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1151,89,23,112,29,49,28.15,71.5,135.22,218.75,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1152,89,23,112,29,49,28.12,71.47,135.23,218.76,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1153,89,23,112,29,49,28.09,71.45,135.24,218.77,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1154,89,23,112,29,49,28.05,71.42,135.26,218.78,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1155,89,23,112,29,49,28.02,71.39,135.27,218.79,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1156,89,23,112,29,49,27.98,71.36,135.28,218.8,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1157,89,23,112,29,49,27.95,71.33,135.3,218.81,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1158,89,23,112,29,49,27.91,71.3,135.31,218.82,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1159,89,23,112,29,49,27.88,71.27,135.33,218.83,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1160,89,23,112,29,49,27.85,71.24,135.34,218.84,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1161,89,23,112,29,49,27.81,71.22,135.35,218.85,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1162,89,23,112,29,49,27.78,71.19,135.37,218.86,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1163,89,23,112,29,49,27.74,71.16,135.38,218.88,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1164,89,23,112,29,49,27.71,71.13,135.39,218.89,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1165,89,23,112,29,49,27.68,71.1,135.41,218.9,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1166,89,23,112,29,49,27.64,71.07,135.42,218.91,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1167,89,23,112,29,49,27.61,71.05,135.43,218.92,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1168,89,23,112,29,49,27.57,71.02,135.45,218.93,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1169,89,23,112,29,49,27.54,70.99,135.46,218.94,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1170,89,23,112,29,49,27.5,70.96,135.47,218.95,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1171,89,23,112,29,49,27.47,70.93,135.49,218.96,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1172,89,23,112,29,49,27.44,70.9,135.5,218.97,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1173,89,23,112,29,49,27.4,70.87,135.51,218.98,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1174,89,23,112,29,49,27.37,70.85,135.53,218.99,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1175,89,23,112,29,49,27.33,70.82,135.54,219.0,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1176,89,23,112,29,49,27.3,70.79,135.55,219.02,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1177,89,23,112,29,49,27.26,70.76,135.57,219.03,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1178,89,23,112,29,49,27.23,70.73,135.58,219.04,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1179,89,23,112,29,49,27.19,70.7,135.59,219.05,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1180,89,23,112,29,49,27.16,70.67,135.61,219.06,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1181,89,23,112,29,49,27.13,70.64,135.62,219.07,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1182,89,23,112,29,49,27.09,70.61,135.63,219.08,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1183,89,23,112,29,49,27.06,70.58,135.65,219.09,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1184,89,23,112,29,49,27.02,70.56,135.66,219.1,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1185,89,23,112,29,49,26.99,70.53,135.67,219.11,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1186,89,23,112,29,49,26.95,70.5,135.69,219.12,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1187,89,23,112,29,49,26.92,70.47,135.7,219.13,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1188,89,23,112,29,49,26.89,70.44,135.72,219.15,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1189,89,23,112,29,49,26.85,70.41,135.73,219.16,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1190,89,23,112,29,49,26.82,70.38,135.74,219.17,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1191,89,23,112,29,49,26.78,70.35,135.76,219.18,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1192,89,23,112,29,49,26.75,70.32,135.77,219.19,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1193,89,23,112,29,49,26.71,70.3,135.78,219.2,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1194,89,23,112,29,49,26.68,70.27,135.8,219.21,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1195,89,23,112,29,49,26.64,70.24,135.81,219.22,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1196,89,23,112,29,49,26.61,70.21,135.82,219.23,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1197,89,23,112,29,49,26.58,70.18,135.84,219.24,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,89.0,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1198,89,23,112,29,49,26.54,70.15,135.85,219.25,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,88.8,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1199,89,23,112,29,49,26.51,70.12,135.86,219.26,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,88.6,23.0,3.869565217391304,0.8024106682492256,0.0,0.0
1200,88,23,111,30,49,26.38,71.43,136.67,221.45,3,1,15000.0,False,CLEAR,-1.1235955056179803,0.0,1.0,0.0,88.4,23.0,3.8260869565217392,0.7986441498312479,-0.3333333333333333,0.0
1201,88,23,111,30,49,26.35,71.4,136.68,221.46,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,88.0,23.0,3.8260869565217392,0.7986441498312479,-0.3333333333333333,0.0
1202,88,23,111,30,49,26.32,71.37,136.7,221.47,3,1,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.6,23.2,3.8260869565217392,0.7986441498312479,-0.3333333333333333,0.0
1203,87,23,110,31,49,26.33,72.3,136.37,223.66,3,1,15000.0,False,CLEAR,-1.1363636363636354,0.0,1.0,0.0,87.4,23.4,3.782608695652174,0.794834584556707,-0.3333333333333333,0.0
1204,87,24,111,31,50,26.3,70.83,136.39,224.76,3,2,15000.0,False,CLEAR,0.0,4.347826086956519,0.0,1.0,87.2,23.6,3.625,0.7806480464171083,-0.3333333333333333,0.3333333333333333
1205,87,24,111,31,50,26.27,70.8,136.4,224.77,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,23.8,3.625,0.7806480464171083,-0.3333333333333333,0.3333333333333333
1206,87,24,111,31,50,26.23,70.77,136.41,224.79,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.3333333333333333
1207,87,24,111,31,50,26.2,70.74,136.43,224.8,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1208,87,24,111,31,50,26.16,70.71,136.44,224.81,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1209,87,24,111,31,50,26.13,70.68,136.45,224.82,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1210,87,24,111,31,50,26.09,70.65,136.47,224.83,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1211,87,24,111,31,50,26.06,70.62,136.48,224.84,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1212,87,24,111,31,50,26.03,70.59,136.5,224.85,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1213,87,24,111,31,50,25.99,70.55,136.51,224.86,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1214,87,24,111,31,50,25.96,70.52,136.52,224.87,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1215,87,24,111,31,50,25.92,70.49,136.54,224.89,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1216,87,24,111,31,50,25.89,70.46,136.55,224.9,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1217,87,24,111,31,50,25.85,70.43,136.56,224.91,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1218,87,24,111,31,50,25.82,70.4,136.58,224.92,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1219,87,24,111,31,50,25.78,70.37,136.59,224.93,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1220,87,24,111,31,50,25.75,70.34,136.6,224.94,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1221,87,24,111,31,50,25.72,70.3,136.62,224.95,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1222,87,24,111,31,50,25.68,70.27,136.63,224.96,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1223,87,24,111,31,50,25.65,70.24,136.64,224.98,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1224,87,24,111,31,50,25.61,70.21,136.66,224.99,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1225,87,24,111,31,50,25.58,70.18,136.67,225.0,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1226,87,24,111,31,50,25.54,70.15,136.68,225.01,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1227,87,24,111,31,50,25.51,70.12,136.7,225.02,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1228,87,24,111,31,50,25.48,70.09,136.71,225.03,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1229,87,24,111,31,50,25.44,70.05,136.72,225.04,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1230,87,24,111,31,50,25.41,70.02,136.74,225.06,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1231,87,24,111,31,50,25.37,69.99,136.75,225.07,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1232,87,24,111,31,50,25.34,69.96,136.76,225.08,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1233,87,24,111,31,50,25.31,69.93,136.78,225.09,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1234,87,24,111,31,50,25.27,69.9,136.79,225.1,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1235,87,24,111,31,50,25.24,69.87,136.8,225.11,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1236,87,24,111,31,50,25.2,69.84,136.82,225.12,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1237,87,24,111,31,50,25.17,69.81,136.83,225.13,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1238,87,24,111,31,50,25.13,69.77,136.84,225.15,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1239,87,24,111,31,50,25.1,69.74,136.86,225.16,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1240,87,24,111,31,50,25.06,69.71,136.87,225.17,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1241,87,24,111,31,50,25.03,69.68,136.89,225.18,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,87.0,24.0,3.625,0.7806480464171083,0.0,0.0
1242,87,24,111,31,50,25.0,69.65,136.9,225.19,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,86.8,24.0,3.625,0.7806480464171083,0.0,0.0
1243,87,24,111,31,50,24.96,69.62,136.91,225.2,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,86.6,24.0,3.625,0.7806480464171083,0.0,0.0
1244,86,24,110,32,50,25.08,71.04,136.59,227.3,3,2,15000.0,False,CLEAR,-1.1494252873563204,0.0,1.0,0.0,86.4,24.0,3.5833333333333335,0.7767944389500829,-0.3333333333333333,0.0
1245,86,24,110,32,50,25.05,71.01,136.6,227.31,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,86.2,24.0,3.5833333333333335,0.7767944389500829,-0.3333333333333333,0.0
1246,86,24,110,32,50,25.02,70.98,136.62,227.32,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,86.0,24.0,3.5833333333333335,0.7767944389500829,-0.3333333333333333,0.0
1247,86,24,110,32,50,24.98,70.95,136.63,227.33,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,86.0,24.0,3.5833333333333335,0.7767944389500829,0.0,0.0
1248,86,24,110,32,50,24.95,70.91,136.64,227.34,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,86.0,24.0,3.5833333333333335,0.7767944389500829,0.0,0.0
1249,86,24,110,32,50,24.91,70.88,136.66,227.35,3,2,15000.0,False,CLEAR,0.0,0.0,0.0,0.0,86.0,24.0,3.5833333333333335,0.7767944389500829,0.0,0.0
1250,86,24,110,32,50,24.88,70.85,136.67,227.36,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.8,24.0,3.5833333333333335,0.7767944389500829,0.0,0.0
1251,86,24,110,32,50,24.84,70.82,136.68,227.37,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.6,24.0,3.5833333333333335,0.7767944389500829,0.0,0.0
1252,85,24,109,33,50,24.63,72.77,136.38,229.47,3,2,15000.0,True,CLEAR,-1.1627906976744207,0.0,1.0,0.0,85.4,24.0,3.5416666666666665,0.7728957590290192,-0.3333333333333333,0.0
1253,85,24,109,33,50,24.6,72.74,136.4,229.48,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.2,24.0,3.5416666666666665,0.7728957590290192,-0.3333333333333333,0.0
1254,85,24,109,33,50,24.56,72.71,136.41,229.49,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,-0.3333333333333333,0.0
1255,85,24,109,33,50,24.53,72.68,136.42,229.5,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1256,85,24,109,33,50,24.5,72.65,136.44,229.51,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1257,85,24,109,33,50,24.46,72.62,136.45,229.53,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1258,85,24,109,33,50,24.43,72.59,136.46,229.54,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1259,85,24,109,33,50,24.39,72.56,136.48,229.55,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1260,85,24,109,33,50,24.36,72.52,136.49,229.56,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1261,85,24,109,33,50,24.32,72.49,136.5,229.57,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1262,85,24,109,33,50,24.29,72.46,136.52,229.58,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1263,85,24,109,33,50,24.26,72.43,136.53,229.59,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1264,85,24,109,33,50,24.22,72.4,136.54,229.61,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1265,85,24,109,33,50,24.19,72.37,136.56,229.62,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
1266,85,24,109,33,50,24.15,72.34,136.57,229.63,3,2,15000.0,True,CLEAR,0.0,0.0,0.0,0.0,85.0,24.0,3.5416666666666665,0.7728957590290192,0.0,0.0
