step,prey_population,predator_population,total_population,total_kills,total_births,avg_prey_energy,avg_predator_energy,avg_prey_fitness,avg_predator_fitness,max_prey_generation,max_predator_generation,food_available,is_day,weather
1914,216,40,256,64,231,42.43,69.86,218.93,298.34,9,4,14953.3,False,RAIN
1915,216,40,256,64,231,42.41,69.83,218.94,298.35,9,4,14954.3,False,RAIN
1916,216,40,256,64,231,42.39,69.8,218.95,298.36,9,4,14955.3,False,RAIN
1917,216,40,256,64,231,42.37,69.78,218.96,298.37,9,4,14956.3,False,RAIN
1918,216,40,256,64,231,42.36,69.75,218.97,298.38,9,4,14955.8,False,RAIN
1919,216,40,256,64,231,42.34,69.72,218.99,298.39,9,4,14955.5,False,RAIN
1920,216,40,256,64,231,42.32,69.69,219.0,298.4,9,4,14956.7,False,RAIN
1921,216,40,256,64,231,42.31,69.68,219.01,298.41,9,4,14957.9,False,RAIN
1922,216,40,256,64,231,42.29,69.66,219.02,298.42,9,4,14959.0,False,RAIN
1923,216,40,256,64,231,42.27,69.63,219.03,298.43,9,4,14960.0,False,RAIN
1924,216,40,256,64,231,42.25,69.6,219.04,298.44,9,4,14961.0,False,RAIN
1925,215,40,255,65,231,42.27,70.98,218.83,299.7,9,4,14962.0,False,RAIN
1926,214,40,254,66,231,42.34,71.84,218.62,300.96,9,4,14963.0,False,RAIN
1927,214,40,254,66,231,42.32,71.81,218.63,300.98,9,4,14963.9,False,RAIN
1928,214,40,254,66,231,42.3,71.78,218.64,300.99,9,4,14964.7,False,RAIN
1929,214,40,254,66,231,42.28,71.75,218.65,301.0,9,4,14965.5,False,RAIN
1930,214,40,254,66,231,42.26,71.73,218.66,301.01,9,4,14966.3,False,RAIN
1931,214,40,254,66,231,42.25,71.72,218.67,301.02,9,4,14967.1,False,RAIN
1932,214,40,254,66,231,42.23,71.69,218.68,301.03,9,4,14967.9,False,RAIN
1933,214,40,254,66,231,42.21,71.66,218.7,301.04,9,4,14968.7,False,RAIN
1934,214,40,254,66,231,42.19,71.63,218.71,301.05,9,4,14969.3,False,RAIN
1935,214,40,254,66,231,42.17,71.61,218.72,301.06,9,4,14969.9,False,RAIN
1936,214,40,254,66,231,42.15,71.58,218.73,301.07,9,4,14970.5,False,RAIN
1937,214,40,254,66,231,42.13,71.55,218.74,301.08,9,4,14971.1,False,RAIN
1938,214,40,254,66,231,42.11,71.52,218.75,301.09,9,4,14970.0,False,RAIN
1939,214,40,254,66,231,42.1,71.5,218.77,301.1,9,4,14969.1,False,RAIN
1940,214,40,254,66,231,42.08,71.47,218.78,301.11,9,4,14968.2,False,RAIN
1941,214,40,254,66,231,42.08,71.45,218.79,301.12,9,4,14967.3,False,RAIN
1942,213,40,253,67,231,41.97,71.61,219.57,302.38,9,4,14967.9,False,RAIN
1943,213,40,253,67,231,41.95,71.58,219.58,302.39,9,4,14968.5,False,RAIN
1944,213,40,253,67,231,41.92,71.55,219.59,302.4,9,4,14969.1,False,RAIN
1945,213,40,253,67,231,41.91,71.53,219.6,302.41,9,4,14968.2,False,RAIN
1946,213,40,253,67,231,41.89,71.5,219.61,302.43,9,4,14968.8,False,RAIN
1947,213,40,253,67,231,41.87,71.47,219.62,302.44,9,4,14969.4,False,RAIN
1948,213,40,253,67,232,41.85,70.5,219.64,307.45,9,4,14970.0,False,RAIN
1949,213,40,253,67,232,41.83,70.48,219.65,307.46,9,4,14970.6,False,RAIN
1950,213,40,253,67,232,41.81,70.45,219.66,307.47,9,4,14971.2,False,RAIN
1951,213,40,253,67,232,41.8,70.44,219.67,307.48,9,4,14971.8,False,RAIN
1952,213,40,253,67,232,41.78,70.41,219.68,307.49,9,4,14972.4,False,RAIN
1953,213,40,253,67,232,41.76,70.38,219.69,307.5,9,4,14973.0,False,RAIN
1954,213,40,253,67,232,41.74,70.36,219.7,307.51,9,4,14973.6,False,RAIN
1955,213,40,253,67,232,41.72,70.33,219.71,307.52,9,4,14974.2,False,RAIN
1956,213,40,253,67,232,41.7,70.3,219.73,307.53,9,4,14974.8,False,RAIN
1957,213,40,253,67,232,41.68,70.27,219.74,307.54,9,4,14975.4,False,RAIN
1958,213,40,253,67,232,41.66,70.24,219.75,307.55,9,4,14976.0,False,RAIN
1959,213,40,253,67,232,41.64,70.22,219.76,307.56,9,4,14976.6,False,RAIN
1960,213,40,253,67,232,41.62,70.19,219.77,307.57,9,4,14977.2,False,RAIN
1961,213,40,253,67,232,41.61,70.17,219.78,307.59,9,4,14977.8,False,RAIN
1962,213,40,253,67,232,41.59,70.14,219.79,307.6,9,4,14978.4,False,RAIN
1963,213,40,253,67,232,41.57,70.11,219.8,307.61,9,4,14979.0,False,RAIN
1964,213,40,253,67,232,41.55,70.08,219.81,307.62,9,4,14979.6,False,RAIN
1965,213,40,253,67,232,41.53,70.06,219.83,307.63,9,4,14980.2,False,RAIN
1966,213,40,253,67,232,41.51,70.03,219.84,307.64,9,4,14980.8,False,RAIN
1967,213,40,253,67,232,41.49,70.0,219.85,307.65,9,4,14981.4,False,RAIN
1968,212,40,252,68,232,41.53,71.2,219.13,308.91,9,4,14982.0,False,RAIN
1969,212,40,252,68,232,41.51,71.17,219.15,308.92,9,4,14982.6,False,RAIN
1970,212,40,252,68,232,41.49,71.14,219.16,308.93,9,4,14983.2,False,RAIN
1971,212,40,252,68,232,41.48,71.13,219.17,308.94,9,4,14983.7,False,RAIN
1972,212,40,252,68,232,41.46,71.1,219.18,308.95,9,4,14984.1,False,RAIN
1973,212,40,252,68,232,41.44,71.07,219.19,308.96,9,4,14984.5,False,RAIN
1974,212,40,252,68,232,41.42,71.05,219.2,308.97,9,4,14984.9,False,RAIN
1975,212,40,252,68,232,41.4,71.02,219.21,308.98,9,4,14985.3,False,RAIN
1976,211,40,251,69,232,41.41,72.23,218.97,310.24,9,4,14985.6,False,RAIN
1977,211,40,251,69,232,41.39,72.21,218.98,310.26,9,4,14985.8,False,RAIN
1978,211,40,251,69,232,41.37,72.18,218.99,310.27,9,4,14986.0,False,RAIN
1979,211,40,251,69,232,41.35,72.15,219.01,310.28,9,4,14986.2,False,RAIN
1980,211,40,251,69,232,41.33,72.12,219.02,310.29,9,4,14986.4,False,RAIN
1981,211,40,251,69,232,41.33,72.1,219.03,310.3,9,4,14986.6,False,RAIN
1982,211,40,251,69,232,41.31,72.07,219.04,310.31,9,4,14986.8,False,RAIN
1983,211,40,251,69,232,41.29,72.05,219.05,310.32,9,4,14987.0,False,RAIN
1984,211,40,251,69,232,41.27,72.02,219.06,310.33,9,4,14987.2,False,RAIN
1985,211,40,251,69,232,41.25,71.99,219.07,310.34,9,4,14987.4,False,RAIN
1986,211,40,251,69,232,41.22,71.96,219.08,310.35,9,4,14987.6,False,RAIN
1987,211,40,251,69,232,41.2,71.93,219.1,310.36,9,4,14987.8,False,RAIN
1988,211,40,251,69,232,41.18,71.91,219.11,310.37,9,4,14988.0,False,RAIN
1989,211,40,251,69,232,41.17,71.88,219.12,310.38,9,4,14986.7,False,RAIN
1990,211,40,251,69,232,41.15,71.85,219.13,310.39,9,4,14987.1,False,RAIN
1991,211,40,251,69,232,41.15,71.84,219.14,310.41,9,4,14986.0,False,RAIN
1992,211,40,251,69,232,41.13,71.81,219.16,310.42,9,4,14985.1,False,RAIN
1993,211,40,251,69,232,41.12,71.78,219.17,310.43,9,4,14984.2,False,RAIN
1994,211,40,251,69,232,41.1,71.75,219.18,310.44,9,4,14983.3,False,RAIN
1995,211,40,251,69,232,41.08,71.72,219.2,310.45,9,4,14983.9,False,RAIN
1996,211,40,251,69,232,41.06,71.7,219.21,310.46,9,4,14984.5,False,RAIN
1997,211,40,251,69,232,41.04,71.67,219.22,310.47,9,4,14985.0,False,RAIN
1998,211,40,251,69,232,41.02,71.64,219.23,310.48,9,4,14985.4,False,RAIN
1999,210,40,250,70,232,41.01,72.55,218.99,311.74,9,4,14985.8,False,RAIN
2000,210,40,250,70,232,40.99,72.52,219.0,311.75,9,4,14986.2,False,RAIN
2001,210,40,250,70,232,40.98,72.5,219.01,311.76,9,4,14986.6,False,RAIN
2002,210,40,250,70,232,40.96,72.48,219.02,311.77,9,4,14987.0,False,RAIN
2003,210,40,250,70,232,40.94,72.45,219.03,311.78,9,4,14987.4,False,RAIN
2004,210,40,250,70,232,40.92,72.42,219.05,311.79,9,4,14987.8,False,RAIN
2005,210,40,250,70,232,40.9,72.39,219.06,311.8,9,4,14988.2,False,RAIN
2006,210,40,250,70,232,40.88,72.36,219.07,311.82,9,4,14988.6,False,RAIN
2007,210,40,250,70,232,40.86,72.34,219.08,311.83,9,4,14989.0,False,RAIN
2008,210,40,250,70,232,40.84,72.31,219.09,311.84,9,4,14989.4,False,RAIN
2009,210,40,250,70,232,40.83,72.28,219.1,311.85,9,4,14988.3,False,RAIN
2010,210,40,250,70,232,40.81,72.25,219.12,311.86,9,4,14987.4,False,RAIN
2011,210,40,250,70,232,40.81,72.23,219.13,311.87,9,4,14986.5,False,RAIN
2012,210,40,250,70,232,40.8,72.2,219.14,311.88,9,4,14985.6,False,RAIN
2013,210,40,250,70,232,40.78,72.18,219.16,311.89,9,4,14984.7,False,RAIN
2014,210,40,250,70,232,40.76,72.15,219.17,311.9,9,4,14985.3,False,RAIN
2015,210,40,250,70,232,40.74,72.12,219.18,311.91,9,4,14985.9,False,RAIN
2016,210,40,250,70,232,40.72,72.09,219.19,311.92,9,4,14986.5,False,RAIN
2017,210,40,250,70,232,40.7,72.06,219.2,311.93,9,4,14987.1,False,RAIN
2018,210,40,250,70,232,40.69,72.04,219.21,311.94,9,4,14986.2,False,RAIN
2019,210,40,250,70,232,40.67,72.01,219.23,311.95,9,4,14985.5,False,RAIN
2020,210,40,250,70,232,40.66,71.98,219.24,311.96,9,4,14984.8,False,RAIN
2021,210,40,250,70,232,40.66,71.96,219.25,311.97,9,4,14984.1,False,RAIN
2022,210,40,250,70,232,40.64,71.93,219.27,311.99,9,4,14983.2,False,RAIN
2023,210,40,250,70,233,40.63,70.97,219.28,317.0,9,4,14982.3,False,RAIN
2024,210,40,250,70,233,40.61,70.94,219.29,317.01,9,4,14981.4,False,RAIN
2025,210,40,250,70,233,40.6,70.91,219.31,317.02,9,4,14980.5,False,RAIN
2026,210,40,250,70,233,40.58,70.88,219.32,317.03,9,4,14979.6,False,RAIN
2027,210,40,250,70,233,40.57,70.85,219.33,317.04,9,4,14978.7,False,RAIN
2028,210,40,250,70,233,40.56,70.83,219.35,317.05,9,4,14977.8,False,RAIN
2029,210,40,250,70,233,40.54,70.8,219.36,317.06,9,4,14976.9,False,RAIN
2030,210,40,250,70,233,40.52,70.77,219.37,317.07,9,4,14977.5,False,RAIN
2031,210,40,250,70,233,40.51,70.76,219.38,317.08,9,4,14978.1,False,RAIN
2032,210,40,250,70,233,40.49,70.73,219.39,317.09,9,4,14978.7,False,RAIN
2033,208,40,248,72,233,40.46,72.17,219.41,319.6,9,4,14979.3,False,RAIN
2034,208,40,248,72,233,40.44,72.14,219.42,319.61,9,4,14979.9,False,RAIN
2035,208,40,248,72,233,40.42,72.11,219.43,319.62,9,4,14980.5,False,RAIN
2036,208,40,248,72,233,40.4,72.09,219.45,319.63,9,4,14981.1,False,RAIN
2037,208,40,248,72,233,40.38,72.06,219.46,319.64,9,4,14981.7,False,RAIN
2038,208,40,248,72,233,40.36,72.03,219.47,319.66,9,4,14982.3,False,RAIN
2039,208,40,248,72,233,40.34,72.0,219.48,319.67,9,4,14982.9,False,RAIN
2040,208,40,248,72,233,40.32,71.97,219.49,319.68,9,4,14983.5,False,RAIN
2041,208,40,248,72,233,40.31,71.98,219.5,319.69,9,4,14984.1,False,RAIN
2042,208,40,248,72,233,40.29,71.95,219.51,319.7,9,4,14984.7,False,RAIN
2043,208,40,248,72,233,40.27,71.92,219.52,319.71,9,4,14985.3,False,RAIN
2044,208,40,248,72,234,40.25,70.96,219.53,324.72,9,4,14985.9,False,RAIN
2045,208,40,248,72,234,40.23,70.93,219.55,324.73,9,4,14986.5,False,RAIN
2046,208,40,248,72,234,40.21,70.9,219.56,324.74,9,4,14987.1,False,RAIN
2047,208,40,248,72,234,40.19,70.88,219.57,324.75,9,4,14987.6,False,RAIN
2048,208,40,248,72,234,40.17,70.85,219.58,324.76,9,4,14988.0,False,RAIN
2049,208,40,248,72,234,40.15,70.82,219.59,324.77,9,4,14988.2,False,RAIN
2050,208,40,248,72,234,40.13,70.79,219.6,324.78,9,4,14988.4,False,RAIN
2051,208,40,248,72,234,40.12,70.78,219.61,324.79,9,4,14988.6,False,RAIN
2052,208,40,248,72,234,40.1,70.75,219.62,324.8,9,4,14988.8,False,RAIN
2053,208,40,248,72,234,40.08,70.72,219.64,324.81,9,4,14989.0,False,RAIN
2054,207,40,247,73,234,40.06,71.65,219.4,326.07,9,4,14989.2,False,RAIN
2055,207,40,247,73,234,40.04,71.62,219.41,326.09,9,4,14989.4,False,RAIN
2056,207,40,247,73,234,40.02,71.59,219.43,326.1,9,4,14989.6,False,RAIN
2057,206,40,246,74,234,40.03,72.15,219.71,327.36,9,4,14989.8,False,RAIN
2058,206,40,246,74,234,40.01,72.12,219.72,327.37,9,4,14990.0,False,RAIN
2059,206,40,246,74,234,39.99,72.09,219.73,327.38,9,4,14990.2,False,RAIN
2060,206,40,246,74,234,39.97,72.06,219.74,327.39,9,4,14990.4,False,RAIN
2061,206,40,246,74,234,39.96,72.04,219.76,327.4,9,4,14990.6,False,RAIN
2062,205,40,245,75,234,39.98,73.3,220.03,328.66,9,4,14990.8,False,RAIN
2063,205,40,245,75,234,39.96,73.27,220.04,328.67,9,4,14991.0,False,RAIN
2064,205,40,245,75,234,39.94,73.25,220.05,328.68,9,4,14991.2,False,RAIN
2065,205,40,245,75,234,39.92,73.22,220.06,328.69,9,4,14991.4,False,RAIN
2066,205,40,245,75,234,39.9,73.19,220.07,328.7,9,4,14991.6,False,RAIN
2067,205,40,245,75,234,39.88,73.16,220.08,328.71,9,4,14991.8,False,RAIN
2068,205,40,245,75,234,39.86,73.13,220.09,328.72,9,4,14992.0,False,RAIN
2069,205,40,245,75,235,39.83,72.17,220.1,333.73,9,4,14992.2,False,RAIN
2070,205,40,245,75,235,39.81,72.14,220.12,333.75,9,4,14992.4,False,RAIN
2071,205,40,245,75,235,39.81,72.12,220.13,333.76,9,4,14992.6,False,RAIN
2072,205,40,245,75,235,39.79,72.09,220.14,333.77,9,4,14992.8,False,RAIN
2073,205,40,245,75,235,39.77,72.06,220.15,333.78,9,4,14993.0,False,RAIN
2074,205,40,245,75,235,39.75,72.04,220.16,333.79,9,4,14993.2,False,RAIN
2075,205,40,245,75,235,39.73,72.01,220.17,333.8,9,4,14993.4,False,RAIN
2076,205,40,245,75,235,39.7,71.98,220.18,333.81,9,4,14993.6,False,RAIN
2077,204,40,244,76,235,39.57,71.99,220.96,335.07,9,4,14993.8,False,RAIN
2078,204,40,244,76,235,39.56,71.96,220.97,335.08,9,4,14992.5,False,RAIN
2079,203,40,243,77,235,39.57,72.73,221.23,336.34,9,4,14991.4,False,RAIN
2080,203,40,243,77,235,39.56,72.7,221.24,336.35,9,4,14990.3,False,RAIN
2081,203,40,243,77,235,39.55,72.69,221.25,336.36,9,4,14990.7,False,RAIN
2082,203,40,243,77,235,39.53,72.66,221.26,336.38,9,4,14991.1,False,RAIN
2083,203,40,243,77,235,39.5,72.63,221.27,336.39,9,4,14991.5,False,RAIN
2084,203,40,243,77,235,39.48,72.6,221.29,336.4,9,4,14991.9,False,RAIN
2085,203,40,243,77,235,39.46,72.57,221.3,336.41,9,4,14992.3,False,RAIN
2086,203,40,243,77,235,39.44,72.54,221.31,336.42,9,4,14992.7,False,RAIN
2087,203,40,243,77,235,39.42,72.51,221.32,336.43,9,4,14993.1,False,RAIN
2088,203,40,243,77,235,39.4,72.48,221.33,336.44,9,4,14993.5,False,RAIN
2089,204,40,244,77,236,39.37,72.45,221.48,336.45,9,4,14993.9,False,RAIN
2090,204,40,244,77,236,39.35,72.42,221.49,336.46,9,4,14994.3,False,RAIN
2091,204,40,244,77,236,39.34,72.41,221.51,336.47,9,4,14994.7,False,RAIN
2092,204,40,244,77,236,39.32,72.38,221.52,336.49,9,4,14995.1,False,RAIN
2093,204,40,244,77,236,39.3,72.35,221.53,336.5,9,4,14995.5,False,RAIN
2094,203,40,243,78,236,39.3,73.15,220.78,337.76,9,4,14995.9,False,RAIN
2095,203,40,243,78,236,39.27,73.12,220.79,337.77,9,4,14996.3,False,RAIN
2096,203,40,243,78,236,39.25,73.09,220.8,337.78,9,4,14996.7,False,RAIN
2097,203,40,243,78,236,39.23,73.06,220.81,337.79,9,4,14997.1,False,RAIN
2098,203,40,243,78,236,39.21,73.03,220.82,337.8,9,4,14997.5,False,RAIN
2099,203,40,243,78,236,39.19,73.0,220.83,337.81,9,4,14997.9,False,RAIN
2100,203,40,243,78,236,39.17,72.97,220.85,337.82,9,4,14998.3,False,RAIN
2101,203,40,243,78,236,39.16,72.95,220.86,337.84,9,4,14998.6,False,RAIN
2102,203,40,243,78,236,39.14,72.92,220.87,337.85,9,4,14998.8,False,RAIN
2103,203,40,243,78,236,39.12,72.89,220.88,337.86,9,4,14999.0,False,RAIN
2104,203,40,243,78,236,39.1,72.86,220.89,337.87,9,4,14999.2,False,RAIN
2105,203,40,243,78,236,39.08,72.83,220.9,337.88,9,4,14999.4,False,RAIN
2106,203,40,243,78,236,39.06,72.8,220.91,337.89,9,4,14999.6,False,RAIN
2107,203,40,243,78,236,39.04,72.77,220.92,337.9,9,4,14999.8,False,RAIN
2108,203,40,243,78,236,39.02,72.74,220.94,337.91,9,4,15000.0,False,RAIN
2109,203,40,243,78,236,39.0,72.71,220.95,337.92,9,4,15000.0,False,RAIN
2110,203,40,243,78,236,38.98,72.68,220.96,337.93,9,4,15000.0,False,RAIN
2111,203,40,243,78,236,38.97,72.67,220.97,337.95,9,4,15000.0,False,RAIN
2112,203,40,243,78,236,38.95,72.64,220.98,337.96,9,4,15000.0,False,RAIN
2113,203,40,243,78,236,38.93,72.61,220.99,337.97,9,4,15000.0,False,RAIN
2114,203,40,243,78,236,38.9,72.58,221.0,337.98,9,4,15000.0,False,RAIN
2115,203,40,243,78,236,38.88,72.55,221.01,337.99,9,4,15000.0,False,RAIN
2116,203,40,243,78,236,38.86,72.52,221.03,338.0,9,4,15000.0,False,RAIN
2117,203,40,243,78,236,38.84,72.49,221.04,338.01,9,4,15000.0,False,RAIN
2118,203,40,243,78,236,38.82,72.46,221.05,338.02,9,4,15000.0,False,RAIN
2119,202,40,242,79,236,38.82,73.76,220.82,339.28,9,4,15000.0,False,RAIN
2120,202,40,242,79,236,38.8,73.73,220.83,339.29,9,4,15000.0,False,RAIN
2121,202,40,242,79,236,38.79,73.72,220.85,339.31,9,4,15000.0,False,RAIN
2122,202,40,242,79,236,38.77,73.69,220.86,339.32,9,4,15000.0,False,RAIN
2123,202,40,242,79,236,38.74,73.66,220.87,339.33,9,4,15000.0,False,RAIN
2124,202,40,242,79,236,38.72,73.63,220.88,339.34,9,4,15000.0,False,RAIN
2125,202,40,242,79,236,38.71,73.6,220.89,339.35,9,4,14998.5,False,RAIN
2126,202,40,242,79,236,38.69,73.57,220.91,339.36,9,4,14997.2,False,RAIN
2127,202,40,242,79,236,38.67,73.54,220.92,339.37,9,4,14997.4,False,RAIN
2128,202,40,242,79,236,38.66,73.51,220.93,339.38,9,4,14996.1,False,RAIN
2129,202,40,242,79,236,38.64,73.48,220.95,339.39,9,4,14994.8,False,RAIN
2130,202,40,242,79,236,38.63,73.45,220.96,339.4,9,4,14993.5,False,RAIN
2131,202,40,242,79,236,38.62,73.44,220.97,339.41,9,4,14992.2,False,RAIN
2132,202,40,242,79,236,38.61,73.41,220.99,339.43,9,4,14990.9,False,RAIN
2133,202,40,242,79,236,38.59,73.38,221.0,339.44,9,4,14989.6,False,RAIN
2134,202,40,242,79,236,38.58,73.35,221.01,339.45,9,4,14988.3,False,RAIN
2135,202,40,242,79,236,38.56,73.32,221.03,339.46,9,4,14987.0,False,RAIN
2136,202,40,242,79,236,38.55,73.29,221.04,339.47,9,4,14985.7,False,RAIN
2137,202,40,242,79,236,38.53,73.27,221.05,339.48,9,4,14984.4,False,RAIN
2138,202,40,242,79,236,38.52,73.24,221.07,339.49,9,4,14983.1,False,RAIN
2139,202,40,242,79,236,38.5,73.21,221.08,339.5,9,4,14981.8,False,RAIN
2140,202,40,242,79,236,38.49,73.18,221.09,339.51,9,4,14980.5,False,RAIN
2141,202,40,242,79,236,38.48,73.17,221.11,339.52,9,4,14979.2,False,RAIN
2142,202,40,242,79,236,38.47,73.14,221.12,339.53,9,4,14977.9,False,RAIN
2143,202,40,242,79,236,38.45,73.11,221.14,339.54,9,4,14976.6,False,RAIN
2144,202,40,242,79,236,38.44,73.09,221.15,339.55,9,4,14975.3,False,RAIN
2145,202,40,242,79,236,38.42,73.06,221.16,339.57,9,4,14974.0,False,RAIN
2146,202,40,242,79,236,38.41,73.03,221.18,339.58,9,4,14972.7,False,RAIN
2147,202,40,242,79,236,38.39,73.0,221.19,339.59,9,4,14971.4,False,RAIN
2148,202,40,242,79,236,38.38,72.97,221.2,339.6,9,4,14970.1,False,RAIN
2149,202,40,242,79,236,38.36,72.94,221.22,339.61,9,4,14968.8,False,RAIN
2150,202,40,242,79,236,38.35,72.92,221.23,339.62,9,4,14967.5,False,RAIN
2151,202,40,242,79,236,38.35,72.89,221.24,339.63,9,4,14966.2,False,RAIN
2152,202,40,242,79,236,38.33,72.87,221.26,339.64,9,4,14964.9,False,RAIN
2153,201,40,241,80,236,38.31,73.85,221.03,340.9,9,4,14963.6,False,RAIN
2154,201,40,241,80,236,38.29,73.82,221.04,340.91,9,4,14962.3,False,RAIN
2155,200,40,240,81,236,38.4,74.64,220.81,342.17,9,4,14961.0,False,RAIN
2156,200,40,240,81,236,38.38,74.61,220.82,342.18,9,4,14959.7,False,RAIN
2157,200,40,240,81,236,38.37,74.58,220.83,342.19,9,4,14958.4,False,RAIN
2158,200,40,240,81,236,38.35,74.55,220.85,342.21,9,4,14957.1,False,RAIN
2159,200,40,240,81,236,38.34,74.52,220.86,342.22,9,4,14955.8,False,RAIN
2160,200,40,240,81,236,38.33,74.5,220.87,342.23,9,4,14954.5,False,RAIN
2161,200,40,240,81,237,38.32,73.54,220.89,347.24,9,4,14953.2,False,RAIN
2162,200,40,240,81,237,38.31,73.51,220.9,347.25,9,4,14951.9,False,RAIN
2163,199,40,239,82,237,38.28,74.17,221.21,348.51,9,4,14950.6,False,RAIN
2164,199,40,239,82,237,38.27,74.14,221.23,348.52,9,4,14949.3,False,RAIN
2165,199,40,239,82,237,38.25,74.11,221.24,348.53,9,4,14948.0,False,RAIN
2166,199,40,239,82,237,38.23,74.08,221.25,348.54,9,4,14948.2,False,RAIN
2167,199,40,239,82,237,38.21,74.05,221.26,348.55,9,4,14948.4,False,RAIN
2168,199,40,239,82,237,38.19,74.02,221.27,348.57,9,4,14948.6,False,RAIN
2169,199,40,239,82,237,38.17,73.99,221.28,348.58,9,4,14948.8,False,RAIN
2170,199,40,239,82,237,38.15,73.96,221.29,348.59,9,4,14949.0,False,RAIN
2171,199,40,239,82,237,38.15,73.95,221.31,348.6,9,4,14949.2,False,RAIN
2172,199,40,239,82,237,38.13,73.92,221.32,348.61,9,4,14949.4,False,RAIN
2173,199,40,239,82,237,38.11,73.89,221.33,348.62,9,4,14949.6,False,RAIN
2174,198,40,238,83,237,38.04,74.93,221.06,349.88,9,4,14949.8,False,RAIN
2175,198,40,238,83,237,38.02,74.9,221.07,349.89,9,4,14950.0,False,RAIN
2176,198,40,238,83,237,38.0,74.87,221.08,349.9,9,4,14950.2,False,RAIN
2177,197,40,237,84,237,38.06,75.98,221.36,351.17,9,4,14950.4,False,RAIN
2178,197,40,237,84,237,38.04,75.95,221.37,351.18,9,4,14950.6,False,RAIN
2179,197,40,237,84,237,38.02,75.92,221.38,351.19,9,4,14950.8,False,RAIN
2180,197,40,237,84,237,38.0,75.89,221.39,351.2,9,4,14951.0,False,RAIN
2181,197,40,237,84,238,37.99,74.93,221.41,356.21,9,4,14951.2,False,RAIN
2182,197,40,237,84,238,37.97,74.9,221.42,356.22,9,4,14951.4,False,RAIN
2183,197,40,237,84,238,37.95,74.87,221.43,356.23,9,4,14951.6,False,RAIN
2184,197,40,237,84,239,37.93,73.9,221.44,361.24,9,4,14951.8,False,RAIN
2185,197,40,237,84,239,37.91,73.87,221.45,361.25,9,4,14952.0,False,RAIN
2186,197,40,237,84,239,37.89,73.84,221.46,361.26,9,4,14952.2,False,RAIN
2187,197,40,237,84,239,37.87,73.81,221.47,361.28,9,4,14952.4,False,RAIN
2188,197,40,237,84,239,37.85,73.78,221.48,361.29,9,4,14952.6,False,RAIN
2189,197,40,237,84,239,37.83,73.75,221.5,361.3,9,4,14952.8,False,RAIN
2190,197,40,237,84,239,37.81,73.72,221.51,361.31,9,4,14953.0,False,RAIN
2191,197,40,237,84,239,37.81,73.7,221.52,361.32,9,4,14953.2,False,RAIN
2192,197,40,237,84,239,37.78,73.67,221.53,361.33,9,4,14953.4,False,RAIN
2193,197,40,237,84,239,37.76,73.64,221.54,361.34,9,4,14953.6,False,RAIN
2194,197,40,237,84,239,37.74,73.61,221.55,361.35,9,4,14953.8,False,RAIN
2195,197,40,237,84,239,37.72,73.58,221.56,361.36,9,4,14954.0,False,RAIN
2196,197,40,237,84,239,37.7,73.55,221.57,361.38,9,4,14954.2,False,RAIN
2197,197,40,237,84,239,37.68,73.52,221.58,361.39,9,4,14954.4,False,RAIN
2198,197,40,237,84,239,37.66,73.49,221.6,361.4,9,4,14954.6,False,RAIN
2199,197,40,237,84,239,37.64,73.46,221.61,361.41,9,4,14954.8,False,RAIN
2200,197,40,237,84,239,37.62,73.43,221.62,361.42,9,4,14955.0,False,RAIN
2201,197,40,237,84,240,37.62,72.48,221.63,366.43,9,4,14955.2,False,RAIN
2202,197,40,237,84,240,37.6,72.45,221.64,366.44,9,4,14955.4,False,RAIN
2203,197,40,237,84,240,37.58,72.42,221.65,366.45,9,4,14955.6,False,RAIN
2204,197,40,237,84,240,37.56,72.39,221.66,366.46,9,4,14955.8,False,RAIN
2205,197,40,237,84,240,37.54,72.36,221.67,366.48,9,4,14956.0,False,RAIN
2206,197,40,237,84,240,37.52,72.32,221.68,366.49,9,4,14956.2,False,RAIN
2207,197,40,237,84,240,37.5,72.29,221.7,366.5,9,4,14956.4,False,RAIN
2208,197,40,237,84,240,37.48,72.26,221.71,366.51,9,4,14956.6,False,RAIN
2209,197,40,237,84,240,37.46,72.23,221.72,366.52,9,4,14956.8,False,RAIN
2210,197,40,237,84,240,37.44,72.2,221.73,366.53,9,4,14957.0,False,RAIN
2211,196,40,236,85,240,37.29,72.96,221.96,367.79,9,4,14957.2,False,RAIN
2212,196,40,236,85,240,37.27,72.93,221.97,367.8,9,4,14957.4,False,RAIN
2213,196,40,236,85,240,37.25,72.9,221.99,367.81,9,4,14957.6,False,RAIN
2214,196,40,236,85,240,37.23,72.87,222.0,367.83,9,4,14957.8,False,RAIN
2215,196,40,236,85,240,37.21,72.84,222.01,367.84,9,4,14958.0,False,RAIN
2216,196,40,236,85,240,37.19,72.81,222.02,367.85,9,4,14958.2,False,RAIN
2217,196,40,236,85,240,37.17,72.78,222.03,367.86,9,4,14958.4,False,RAIN
2218,196,40,236,85,240,37.15,72.75,222.04,367.87,9,4,14958.6,False,RAIN
2219,196,40,236,85,240,37.13,72.72,222.05,367.88,9,4,14958.8,False,RAIN
2220,196,40,236,85,240,37.11,72.69,222.06,367.89,9,4,14959.0,False,RAIN
2221,195,40,235,86,240,37.13,73.55,222.36,369.15,9,4,14959.2,False,RAIN
2222,195,40,235,86,240,37.11,73.52,222.37,369.16,9,4,14959.4,False,RAIN
